textID,text,sentiment
e9f823f015,Leaving Wildwood tomorrow  but Luke says we will be back soon!,neutral
fd4146baf7,scary cape guy,negative
b75329cba8, it was good. Next time you get oohed you know where to go!,positive
1962b066c7, I was hoping for a better trailer,positive
ef2ccb6b14,Amost there,neutral
6a60ff5d9b,"It`s a good day! The lake is a mirror, the kids are happy, and I get to clean the cabin today... Err two outta three ain`t bad!",positive
2de29783f4,Sometimes it hurts that pets cant talk back to us. What if they are in pain. How would they tell us.,negative
dffc3ecfa1,"so after church, i went to the mall with my parents, i got a new backpack that can fit all my schoolbooks AND my laptop",positive
17a362db4b,i can`t believe my little brother is married...,neutral
f954d4144b,FINALLY...the internet is up. The server is down in Phoenix and it was **** up.,negative
1f7ac5ca5e,so cold,negative
90ea5339ff, My mum loved the Camp Rock mothers day card I gave her. I knew she would. Happy Mothers Day from New Zealand! Haha ILY lots  ****,positive
b2963b8dfc," nice to meet you. Mike, video producer CF Miami.",positive
808f007968,just left work. inventory was way easy  and I got to put in my highschool musical 3 cd! it was amazing. goodnight goodnight everyone :],positive
d405cff69d, Loved those books   Did you read The Host?  Amazing storyteller.,positive
5a913fb61d,i don`t understand the whole follow friday thing?,negative
021f8be6b0,Watching some movie and playin on my computer.,neutral
94597701ee,I`m SUPER tired and probably could sleep ALL day BUT I work 12:30 to 9:30 today in Tool Rental... Oh the Joy!!,negative
83f9d62ceb, - I shall post a notice in town so us Cork ladies know to watch out!! lol  You had fun then?? Sevens were the business !! ;),neutral
655659de18,HAPPY MOTHERS DAY!,positive
8e42a5eb8e,: yes she got all lovey with him& he returned the love&1thing led2 another&  also  wants2 know y ur mad at her,positive
d923ad5bc8,aww sorry boo. I haven`t bought a printer in 4 years; my canon i900d is still making amazing prints. Have zero fisheye exp.,neutral
26f3b86fb9, No problem! These boxes are _made_ for undernourished IT professionals,positive
bd59625046,it`s Blockbuster week in New Zealand - 'Wolverine' tomorrow followed by 'Star Trek' on Thursday!,positive
4d5a52f2e9,"Oh, had like the most amazing weekend, sunshine & partï¿½ï¿½, white wine!! Now its back to the rehearsals regime!! NICE !!!",positive
a173ba1179,http://twitpic.com/66ltb - Finito~! Hunk Ah Hunk of Burning Love! I do believe my camera phone is stuffed. Stupid blurryness,negative
adf8bf2927,hi.wanna see 17 again again with me ;) i`ll fly to cali and see it with you,neutral
51b548d352, blogtv was fun! can`t wait til next time,positive
de8466bd62,Here at work having lunch. A lot of work and not enough help,negative
d78aeb107a,mmmm chocky cake in the oven.. smells delicious,positive
87aa7c3315," Well there`s you, another Twiiter person...erm...difficult to say really...   Let`s just say that you could fit all into a minibus!",negative
814b17bf87,so freaking tired.  It`s like my body refuses to move.,negative
a02abef39e,epic fail with the chocolate fountain that got CLOGGED,negative
7fd2cc86b0,I just wanna be better already,positive
9704c2d674,: have fun focus grouping! i have no participants as of yet..,positive
35b97b5ac2," Thanks! Am trying.. (keeping my chin up, ouch!)",neutral
ea59c43f43,They gave me a regular coke instead of diet. Really??,neutral
fd98491967,been playing with the new phone.. think I got it all figured out,neutral
8687303bcd,omg... i want full JB- hey baby song,neutral
ed57123f1c,Tinkered with open-source Virtualbox &Win7 yet? Would`ve loved to have seen you @ Hay. Always unfortunate timing for students,neutral
69f86ba697,I think the sun and the moon are God`s way of reminding us that he`s always watching over us.,neutral
b10ef84d1f,Watching twilight and eating potato salad.,neutral
d408500376,In bed. A cuppa. Tv on... All this while husband is cooking... Life is sweet...,positive
b59a68c7f5," also: is there a strategic IT plan that maps to the bus strategic needs, that deliver value over time? No more waterfall",neutral
e002ef151b,_11 thanks. enjoy the movie! i hope all is well with you te.,positive
eaf1f96b81,_am_umlaut oh no!  i`m very sorry to hear,negative
ddae59d08f,"Back @ home AGAIN .. bathing kids, ironing clothes for hubby .. nephew`s graduation tonight! I remember when he was 2!",neutral
7d3ce4363c,"Glad I went out, glad I didn`t leave early, and glad to be afterpartying it up @ Beth`s  I`m back!",positive
8a79072ca2,is texting,neutral
496406a27d,Has a headache,negative
a09695ea80,on my way to school of my last friday of high school ever!  and i don`t even get to see holly Gabbie and hannah,negative
4bf0d9f638, better check YouTube,neutral
0ab2f1d70e, i cant get through,negative
ec1d36b836,no clubs...no parties...ive spent my friday and saturday night workin on music and am quit content,neutral
a982f09778,Whaaaat a strong rain just came over us here in Santa Clara. I wish I could sleep but I got to attend to an important meeting,negative
07cc511566, he won`t reply,neutral
e56b34c957,Won a gps at post prom,positive
5fd7c7653d,Watching one of my fav movies Sparkle  + go get food later!,positive
016f5d6d0d," Hey, that`s my Bug! And my martini glasses . . .",neutral
0cfce6a25d,For those of us who`s hearts break a little more this time of year know that you are loved and next week is a new week.,neutral
f9e7cec877, rlly dead?  Descanse em paz... #luto #sad #RIP,negative
4b6fcd61f5, LOL...I think it`s safe to say that we are not alone in our thinking!,positive
61e38086c2," yo there ,if you guys want to make a road trip look me up in waraw or u wait  too long  Taipei",neutral
60737ae5c4,Had a great weekend with John-back to work for 3 days then going to Illinois on Thurs & Fri for more Gigs with John,positive
5675b47a5b,"'The things, you say, your purple prose just gives you away' what the hell is that even supposed to mean? Casino: where music goes to die",negative
76b4b5192f," dreamwidth, a new journaling site that just went into open beta.",neutral
2a7f29502f, Florida should be nice.,positive
6b4a84c31c,I`m so getting the cold,neutral
8b8ac83fb2,"bec vs fat food   --- winner = fat food  but not this weeknend, ill beat it!",neutral
44d2f5ce94,I`m sad Twits!  I`m going to miss  musiq soulchild and anthony hamilton! Ugggghhhh I LOVE them!,neutral
abb8767b9a,At school. Blagh. Yay I`m getting the IPhone in August!!,positive
56629dc29e," who`s the one always working now?  oh yeah, still me.",neutral
b0a698c39f,Oh.... great.  I think I`m getting sick.,neutral
c2a754b1a2," awe I am sorry, probably true.",positive
2927c73310,  I have no idea whether or not to drink anymore...,neutral
05bb41f628, Are you sure you want to know?  It`s http://bit.ly/AUuAC - it makes me want to run. In other news: Happy Star Wars Day!,positive
f11b2cdd64,Jus got done swimming! Soon ima need to stay outta the sun,neutral
89fe24a49a,Today celebrating two new people becoming australian citizens. I am hoping for a good dinner.,positive
dcbe6abc61, heeeeey baby ? where are you?,neutral
a75502baae,contemplating whether or not I will go to prom as I listen to my 80`s playlist. 'Somethings tellin me it might be you!' Stephen bishop,neutral
e1991653ec,home alone on a friday night  doesnt get sadder than that folks,negative
e3b9c4871f,is back in fine old melbourne town....,neutral
1c4af889ad,"_Beez - I`m 20% hetero-challenged, but still didn`t care for 'Milk'... I thought it was boring.",negative
c4b6fa6adf, I treat my hair so badly. It`s revenge for it turning grey prematurely,negative
d298680942," Yeah, they`re great. I think we`ll hear more of them in the years to come",positive
62da1d2932, Thanks for the advice! Went to the doctor`s and slept a lot yesterday  Must be the meds.,positive
32ad4bc470,http://twitpic.com/4wkzi - before prom. this is when all the chaos began,negative
03ff7b5de5, I`m so mad I cant go to that...you`re like an hour away from me.,negative
60297b1b97,mozert requiem tonight,neutral
a8b9bef7d0,Misses the good old days!,negative
42accbb9eb,My birthday is a week from today!,neutral
869918c72e,Well on a normal day I`d already be done with work...Unfortunately this is not a normal day. Which means I`ll be in the office till late.,negative
2ef487bd7d," last night after long drive, slept really well, now time for dino`s wasstraat",positive
31fd82b306, I wish you guys had gotten it on video,positive
05e5046ee4, cool. I`m tempted too see it again  I feel sorry for JB though because there were hardly any people,neutral
d4f4ac7b4d,  Haha ! Go Martin ! His fixed our Ski like a million times ...,positive
256c22835a,"Noooo my favorite coworker just got a new job, he`s doing marc jacobs shows now, not fair! I don`t want him 2 go!",negative
bf3b0f2246,My BFF rocking Hotel California now. No  songs!  done stay the same. What`s next? Hmmm.. Careless whisper!,negative
dd347b56a1,  nice one,positive
fe0c97fb9f, yes but they hate it when we do it...silly boys,negative
0138eb47f4,"btw, short notice I know, but we`re RSVPing no for your party- thanks so much for the invitation, though!  I`m out for 2nite too",positive
e86275435d, i`m sorry but LOL! what is this about? waitt... you think your mum would still let you do bday stuff this weekend?,neutral
88851663d2, hey you ****!! that`s kinda mean dont yu think?!,negative
1d38371edb,_Houdin blind faith. Thats a crack-up,negative
76a83e6c56,has work this afternoon,neutral
bed4306d9b, How inconsiderate!,negative
a10e8911e9,if aint Bee then it aint me...ya heard me?  {this for u keemie},neutral
d3faf04396, I can`t take it,negative
b6e6203678, what?? can`t believe it,negative
c0fff30598,"NOOOOO! serena and darrian don`t remember each other, and i`ve been waiting all day to see them confess their love",neutral
876ba674c9,has got a degree in BS.,positive
1f27adbaa5," , Just read an article that buying IP`s doesn`t necessary mean to get developement teams . Does that mean   ?",neutral
f07b61254b,Nite nite my fellow tweeters goin to put ma ipod in n listen to some westlife missin those guys  then headin to sleep early start  7am x,neutral
df57668a1f, thanks!!! it was a ballroom dancing competition,positive
70df40db25,I concur with ! It`s priority on today`s to do list  http://twitter.com/karasw/status/1695368792,positive
7664ce6004," ohh shardup! hehe. hes hot lah, gotta admeeet! bleh.",neutral
5312494a6e,My dad`s not feeling well. I want to make him soup. Suggestions guys? + get well soon ayah,negative
4cc593925c,the dates of the hockey games were confused they`re next week,negative
146c706c22,"well,only one week left of my holidays,sad sad",negative
44932eeb81,Karaoke at a small town bar. Having a wonderful time!,positive
7a2dd41437,"I care about Eurovision! And yes, they have a 50% jury-based vote this year  #eurovision2009",positive
1963535176,Nothing like home-made paranthas for breakfast,positive
cfe32cb6f7," hey bettiye,  i did see her. stay tuned for videos and blog  hows was obsessed?? i need to get thru exams then imma watch it",neutral
50beac3041,_west and by music I meant awesome Christian artists.,positive
b3940abd6f,Please don`t vote for her out of sympathy!  #BGT,negative
96add8a10a, love that birdy nest! though i already got us another kind,positive
a2b1222f38,missing  lol. plaid bud. haha. **** i can`t do the BG right.,negative
452e060f62,About to make **** happen  *Pu+ !+ 0n M3*,neutral
5755368f30," If y`all say so, I trust you on that one",neutral
ac8dae7460,oh yeah... happy Mothers day to every mom out there and to my friend`s moms,positive
c5b161e18e,"Colleague that 'helped' by creating his unit`s site in iWeb was NOT helpful. Trash code, 24 CSS files for a 4 page site, no optimizing.",negative
43334df129,haha wow there`s a song called `hit me on twitter` lmao. okay g`night,positive
2e25b2c4cf,Jay Leno has one more show left as the host of The Tonight Show,neutral
d3fea3178b,"I fat-fingered the Coke machine, so I am drinking a Diet Pepsi instead of a Diet Dr. Pepper.   I wish the machine used error correction!",neutral
f107f7256e,Def wants to cuddle it out maybe play but has no one to do it with the bc is far away,negative
